Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills
16595,19,Female,B.Tech,Civil,7.65,0,3,3,6
33848,21,Female,MCA,ECE,6.05,2,3,5,4
10063,22,Male,B.Sc,Civil,6.17,0,3,4,5
12809,18,Female,MCA,CSE,6.93,0,4,8,7
44732,22,Male,B.Tech,IT,6.26,0,4,8,5
48983,18,Male,BCA,Civil,6.75,0,3,4,8
237,19,Female,B.Tech,IT,7.37,1,4,6,4
37966,24,Female,B.Tech,Civil,6.11,0,3,3,6
21639,18,Male,BCA,ME,7.2,0,4,5,7
11913,18,Male,MCA,Civil,7.49,0,3,2,8
40922,19,Male,B.Sc,IT,7.09,0,3,4,5
35256,23,Female,B.Sc,ECE,7.25,0,3,3,7
43618,18,Male,B.Tech,IT,6.33,1,4,6,6
9894,18,Male,MCA,ME,6.95,1,3,5,5
24438,23,Male,MCA,ECE,6.29,2,4,7,6
16233,23,Female,B.Tech,ME,5.81,2,3,6,5
18792,20,Male,BCA,ME,5.57,0,2,2,7
14076,20,Male,MCA,CSE,7.48,0,4,6,6
4256,21,Female,B.Sc,Civil,7.21,0,3,2,6
1481,19,Male,BCA,ME,8.77,2,4,6,5
31222,21,Female,B.Tech,Civil,6.1,1,3,5,8
19865,22,Male,BCA,CSE,6.13,1,4,6,4
17013,20,Female,MCA,ME,4.73,0,2,4,5
8654,21,Male,BCA,CSE,7.71,2,5,8,3
40176,22,Male,B.Sc,IT,7.58,3,4,7,2
45605,24,Female,B.Tech,ME,8.2,0,3,3,4
23560,20,Male,BCA,IT,6.09,0,4,6,7
49621,24,Male,MCA,Civil,8.1,0,4,4,6
30775,20,Male,BCA,CSE,8.95,3,5,9,7
5985,23,Female,BCA,ECE,6.6,0,3,4,5
39327,20,Male,BCA,ME,7.68,0,4,5,3
1163,20,Male,BCA,IT,7.44,2,5,8,5
27404,21,Female,MCA,Civil,7.89,0,4,6,4
45051,22,Male,B.Tech,Civil,6.1,0,3,4,7
31110,21,Female,BCA,IT,7.92,1,5,8,5
39724,18,Female,B.Tech,CSE,6.17,0,4,7,5
15364,22,Male,B.Sc,ECE,6.49,0,4,6,7
20878,22,Male,B.Tech,CSE,6.92,1,4,7,4
19058,19,Female,BCA,CSE,6.72,1,3,5,5
45181,24,Female,BCA,ME,5.96,0,2,3,8
32056,23,Male,B.Tech,Civil,7.24,1,3,3,4
44206,19,Female,MCA,Civil,5.59,0,3,4,4
708,20,Female,BCA,IT,6.9,2,4,6,5
22864,18,Female,B.Sc,CSE,5.86,0,3,5,7
34627,24,Male,BCA,Civil,7.09,1,3,3,4
35637,23,Female,B.Sc,Civil,8.98,3,5,7,2
5571,19,Male,MCA,IT,6.92,1,4,6,4
10089,22,Female,MCA,IT,9.33,1,6,10,4
15206,21,Female,BCA,ME,8.74,2,5,7,7
32927,24,Female,B.Tech,ECE,5.52,1,3,5,5
9069,21,Female,B.Tech,ME,7.29,3,4,7,4
27061,21,Male,B.Sc,Civil,7.19,0,3,4,5
15411,24,Male,B.Sc,Civil,8.0,1,5,7,4
10592,18,Female,B.Sc,ME,7.66,1,4,6,5
17304,20,Male,MCA,ECE,7.08,1,4,7,4
49085,24,Female,B.Sc,ME,6.93,1,3,5,6
7260,22,Male,B.Sc,ECE,7.78,1,3,4,8
49506,19,Male,B.Sc,ECE,6.54,0,3,4,3
46987,23,Female,BCA,CSE,8.81,1,5,9,6
18211,19,Female,B.Sc,ME,7.61,0,4,5,6
27883,18,Male,B.Tech,IT,7.7,0,3,4,4
48338,20,Male,B.Sc,Civil,6.76,1,3,5,4
950,24,Male,B.Tech,CSE,4.87,0,3,6,6
19950,22,Male,MCA,Civil,8.74,2,5,8,6
49060,23,Female,MCA,ME,7.51,0,3,3,7
46149,23,Female,BCA,Civil,4.92,1,2,3,4
23582,18,Male,BCA,Civil,6.69,1,3,5,5
21589,24,Male,B.Tech,CSE,6.99,0,4,6,5
12935,21,Male,B.Sc,CSE,7.38,1,5,8,5
28538,22,Female,B.Sc,Civil,7.75,1,4,5,4
34023,19,Male,B.Sc,ME,7.48,1,4,5,2
5764,18,Female,B.Sc,CSE,7.47,3,5,8,8
44751,24,Male,B.Tech,Civil,7.01,0,3,3,8
15218,19,Male,BCA,Civil,7.42,0,4,5,6
40969,20,Male,B.Sc,CSE,7.88,1,4,7,7
35366,21,Female,BCA,ME,6.91,1,3,4,7
3242,21,Female,B.Tech,ECE,5.94,0,4,7,6
10095,18,Female,B.Tech,IT,9.62,2,6,10,8
12895,20,Female,MCA,IT,7.4,1,5,8,6
8427,18,Male,B.Sc,ECE,6.48,0,4,6,3
19575,22,Male,B.Tech,ECE,6.38,1,3,5,4
5000,22,Female,MCA,ECE,6.49,0,4,7,7
26588,24,Female,BCA,Civil,7.29,0,3,4,6
48390,21,Male,BCA,ME,6.2,1,3,4,3
19100,22,Female,B.Tech,ME,5.74,0,2,3,7
35023,18,Female,B.Tech,ME,6.95,1,4,8,5
46723,23,Female,B.Sc,IT,8.97,2,5,8,3
4534,23,Female,BCA,CSE,6.64,1,3,5,2
22273,22,Female,BCA,IT,7.73,1,5,8,5
1607,24,Female,MCA,Civil,8.07,3,5,8,6
48471,20,Male,B.Sc,CSE,4.61,0,3,7,6
46755,23,Male,B.Tech,Civil,6.92,0,3,3,1
27116,24,Male,B.Tech,CSE,7.5,1,4,5,5
22148,21,Male,BCA,Civil,5.91,0,2,2,6
24787,23,Female,B.Sc,IT,8.12,2,5,7,6
23742,21,Female,BCA,ME,6.04,2,3,5,5
40005,21,Male,BCA,Civil,6.19,0,2,1,6
7360,23,Female,BCA,ME,6.82,2,4,7,6
17384,18,Female,B.Tech,ECE,7.19,1,4,5,6
28753,23,Female,MCA,ME,6.44,1,4,6,8
16839,24,Male,B.Tech,ECE,5.49,1,2,3,4
286,24,Female,B.Tech,ECE,5.83,1,3,4,5
20061,23,Female,B.Sc,CSE,6.03,0,3,3,3
8492,20,Female,MCA,IT,7.2,1,5,9,7
14888,20,Male,MCA,ME,7.29,0,3,4,3
14838,18,Female,B.Tech,CSE,6.82,2,4,7,4
41300,22,Male,B.Sc,Civil,6.55,2,4,6,4
24721,21,Male,BCA,IT,7.11,2,4,7,3
12805,18,Female,B.Sc,ME,6.76,1,4,7,5
47979,19,Female,B.Tech,Civil,7.39,1,4,6,4
13010,24,Female,BCA,Civil,5.91,1,3,5,4
19832,24,Male,MCA,Civil,7.52,1,5,9,7
27178,21,Female,MCA,CSE,5.95,1,4,7,5
40088,23,Male,B.Sc,ECE,5.59,0,3,5,5
11495,20,Male,B.Tech,ECE,6.53,0,4,6,6
33597,19,Female,B.Tech,ME,6.09,0,3,3,9
25068,18,Female,B.Sc,Civil,7.87,1,4,7,3
34813,23,Male,MCA,Civil,7.03,0,4,5,8
47085,18,Female,BCA,CSE,6.18,2,4,6,6
15626,18,Male,BCA,IT,8.44,3,5,7,5
44202,24,Female,BCA,ME,5.96,1,3,4,5
4964,20,Female,BCA,CSE,6.08,1,4,8,3
40479,20,Male,B.Sc,ECE,6.23,0,3,4,7
26085,20,Male,B.Sc,CSE,6.66,1,4,6,6
3401,23,Female,B.Tech,ECE,6.15,0,3,4,4
24112,20,Female,MCA,ECE,6.99,1,4,7,5
5923,21,Male,B.Sc,IT,7.63,1,4,6,6
25694,19,Male,BCA,ME,5.77,0,3,6,7
22248,20,Male,B.Tech,IT,6.09,0,3,5,5
42904,22,Male,MCA,CSE,6.09,1,4,6,2
20835,18,Male,B.Tech,Civil,7.8,1,4,5,5
22028,18,Male,MCA,CSE,7.54,1,5,10,4
4503,23,Female,B.Sc,Civil,7.24,0,3,3,6
29276,23,Male,MCA,Civil,6.11,0,2,1,6
35621,21,Female,B.Sc,ME,6.13,0,4,6,7
20292,23,Female,B.Tech,IT,7.51,3,5,9,6
41320,21,Female,B.Tech,Civil,7.16,0,3,4,6
29063,21,Female,MCA,IT,7.96,1,5,9,6
324,23,Female,B.Sc,IT,7.75,2,5,10,6
24925,20,Female,B.Sc,ECE,8.12,2,5,7,6
23174,18,Male,B.Sc,CSE,5.61,1,3,6,4
40678,21,Male,MCA,CSE,7.71,2,5,8,5
23897,18,Female,BCA,ECE,7.31,0,4,5,5
48463,19,Male,B.Tech,Civil,5.14,0,3,4,4
47348,23,Male,B.Tech,ME,8.53,1,5,8,6
4768,18,Male,B.Sc,Civil,7.98,3,5,8,5
34773,20,Male,B.Sc,Civil,7.16,0,4,5,6
19720,24,Male,B.Sc,ME,7.48,0,3,4,5
39852,18,Female,B.Sc,IT,7.23,1,4,6,6
5196,22,Male,B.Tech,CSE,6.98,0,3,5,6
41644,20,Female,MCA,Civil,6.71,0,3,3,4
10893,19,Male,MCA,ME,5.01,0,2,2,6
31552,23,Female,MCA,IT,6.81,0,4,6,8
30351,20,Female,MCA,CSE,6.38,0,4,7,6
24075,18,Female,B.Sc,ME,8.7,2,4,6,6
33361,21,Male,B.Sc,IT,8.85,3,6,10,5
2114,22,Female,BCA,ME,7.47,1,4,5,4
45950,19,Female,B.Tech,ME,5.76,0,2,3,4
4520,20,Female,B.Tech,ME,7.2,1,5,8,9
21479,20,Female,MCA,Civil,8.83,1,4,5,4
10350,20,Male,MCA,CSE,8.45,1,5,8,7
41938,22,Female,B.Tech,ECE,5.32,1,3,4,7
46069,19,Male,BCA,ECE,6.26,1,4,7,6
27156,24,Female,B.Sc,ME,7.89,2,4,7,6
2363,18,Male,MCA,CSE,7.64,1,5,9,8
774,18,Female,MCA,IT,7.57,3,5,10,6
35417,23,Female,MCA,ECE,6.67,0,4,6,6
38456,20,Male,BCA,IT,7.64,1,4,7,8
500,21,Female,B.Tech,Civil,5.98,2,3,5,3
9197,23,Female,BCA,ME,6.04,0,3,3,4
31523,20,Male,B.Sc,ME,6.48,1,4,7,6
47996,24,Female,BCA,CSE,7.58,0,4,6,7
12618,23,Female,B.Sc,ECE,7.36,2,4,5,5
34228,18,Male,BCA,ME,6.6,0,3,5,7
15946,21,Female,MCA,Civil,6.92,0,3,3,6
49122,23,Female,MCA,CSE,6.83,0,4,7,5
20930,18,Male,B.Sc,Civil,7.54,1,4,7,4
42252,24,Male,BCA,IT,7.82,2,5,8,8
14662,18,Female,MCA,IT,7.21,1,4,6,5
14923,20,Male,B.Tech,Civil,6.28,1,3,4,8
28420,23,Male,B.Sc,CSE,6.93,1,3,5,6
44171,22,Male,MCA,ECE,7.58,2,4,6,5
11073,19,Female,B.Tech,ECE,7.02,0,3,3,6
3045,21,Male,MCA,IT,6.64,0,4,7,6
299,20,Female,MCA,CSE,7.21,2,4,7,6
29516,20,Female,MCA,IT,5.49,2,4,7,4
19801,22,Female,MCA,CSE,8.14,2,5,7,6
24481,22,Male,BCA,ME,5.87,0,2,3,3
6771,24,Female,MCA,IT,7.29,0,4,5,5
39463,24,Male,BCA,ME,7.77,1,3,4,2
15545,18,Female,B.Tech,IT,7.04,2,5,9,6
30563,18,Female,B.Tech,CSE,6.57,0,3,5,3
4877,18,Male,BCA,ECE,6.16,0,3,4,5
5656,22,Female,B.Sc,IT,8.18,1,5,9,4
11803,20,Male,BCA,ECE,5.64,0,2,3,4
45324,20,Female,B.Sc,CSE,7.36,1,5,8,5
30476,22,Female,B.Tech,ME,8.45,2,5,8,8
26672,18,Female,B.Tech,ME,7.21,0,4,5,5
12064,21,Male,B.Sc,CSE,7.24,1,5,10,3
24728,20,Female,MCA,ECE,8.1,2,5,8,3
1425,19,Female,B.Tech,IT,6.26,2,4,7,4
10973,21,Female,B.Tech,ME,7.82,1,4,6,6
18379,24,Female,MCA,CSE,8.08,1,5,7,7
32924,18,Male,B.Tech,IT,5.47,0,4,8,5
15585,18,Female,B.Sc,ECE,6.62,1,3,4,3
25128,20,Female,B.Sc,CSE,8.88,2,5,7,6
22190,21,Female,B.Sc,CSE,6.17,0,3,5,5
31978,20,Female,MCA,ME,5.52,0,3,4,4
21945,23,Male,B.Sc,CSE,6.75,0,3,5,5
29592,18,Male,MCA,ECE,8.51,0,4,5,6
39019,21,Female,MCA,ME,7.84,2,5,8,7
10065,24,Female,BCA,CSE,7.27,1,4,6,5
29606,24,Female,MCA,Civil,7.3,0,3,4,7
44566,18,Female,BCA,ECE,7.5,2,4,7,6
43589,18,Female,MCA,ME,6.25,1,3,4,5
43454,20,Male,BCA,CSE,7.36,0,4,6,5
7089,18,Male,B.Tech,ECE,6.99,2,3,5,8
41350,22,Female,BCA,ME,9.03,1,5,8,5
46887,19,Male,B.Sc,Civil,6.78,2,3,5,4
13358,20,Male,BCA,CSE,4.74,0,3,7,5
34683,19,Male,BCA,IT,6.66,1,3,3,6
40837,21,Female,B.Sc,Civil,7.44,2,4,7,4
16335,22,Female,MCA,Civil,7.72,0,4,5,5
48971,24,Male,B.Tech,Civil,6.77,0,3,4,8
19464,20,Male,B.Sc,ECE,6.09,0,4,6,9
42577,18,Male,MCA,IT,6.93,1,4,7,4
22838,22,Female,BCA,ECE,5.25,1,3,5,5
46695,23,Male,MCA,ME,5.37,0,3,4,7
48864,23,Female,B.Tech,ME,7.1,2,4,6,6
6277,20,Male,B.Sc,CSE,7.12,3,5,8,4
46016,24,Male,B.Tech,ECE,7.36,1,4,7,6
8616,24,Female,B.Sc,Civil,7.17,0,4,5,6
18550,19,Female,B.Tech,CSE,5.15,0,3,4,7
15793,20,Female,B.Sc,Civil,8.63,1,5,7,8
28606,22,Female,B.Sc,ME,7.06,2,4,7,5
35214,23,Male,B.Tech,CSE,7.38,1,5,8,6
12290,18,Male,BCA,IT,8.15,1,5,7,5
37972,22,Male,B.Tech,CSE,5.96,2,3,6,6
20211,20,Male,B.Sc,CSE,7.56,2,5,8,4
16859,21,Male,B.Tech,CSE,7.43,0,4,6,5
43578,22,Male,MCA,ME,7.37,1,4,5,5
652,21,Male,BCA,ECE,6.7,1,2,2,7
7620,21,Male,B.Tech,ECE,8.23,1,5,9,3
14545,18,Male,BCA,ME,6.34,2,3,5,8
1880,18,Female,BCA,CSE,8.51,1,6,10,3
13105,19,Male,B.Sc,CSE,6.81,1,4,6,4
29196,22,Female,B.Tech,Civil,5.65,0,3,5,6
7522,21,Female,MCA,IT,6.7,1,3,5,7
3948,21,Female,MCA,ME,6.19,0,4,6,6
3355,23,Female,BCA,IT,7.15,1,4,5,5
20977,24,Female,BCA,CSE,7.35,1,4,7,8
12795,21,Female,MCA,Civil,6.21,0,4,6,6
12703,24,Male,B.Sc,ME,8.05,1,5,8,5
29287,21,Male,B.Tech,Civil,7.42,2,4,6,4
31046,20,Male,B.Sc,ME,7.72,1,4,6,5
40183,19,Female,B.Tech,IT,7.42,1,4,6,7
35443,18,Male,MCA,ECE,6.82,0,3,4,4
11903,21,Male,BCA,ME,5.87,0,3,4,7
21419,24,Male,BCA,Civil,7.96,0,3,2,2
26108,23,Male,BCA,ECE,5.16,0,2,3,6
29807,21,Male,BCA,ECE,7.72,1,4,5,5
35854,23,Female,MCA,CSE,8.07,2,6,10,5
20750,21,Male,B.Tech,ME,7.01,3,5,8,10
14608,24,Male,MCA,CSE,6.66,0,3,4,7
36417,20,Female,B.Tech,Civil,7.28,1,4,5,6
39338,20,Female,B.Sc,ECE,6.0,0,3,3,8
16431,22,Female,MCA,ECE,6.84,1,3,5,6
38701,23,Male,B.Sc,IT,6.3,1,3,5,8
8969,23,Female,MCA,CSE,5.42,1,4,7,5
22217,19,Male,BCA,ECE,6.75,1,4,7,6
44766,23,Male,B.Tech,ECE,5.14,0,2,3,6
28216,18,Male,B.Sc,ME,6.11,0,4,7,1
19602,23,Male,MCA,IT,5.42,0,3,4,4
21311,19,Female,B.Tech,CSE,8.43,3,6,10,7
25006,21,Female,MCA,CSE,7.36,3,5,9,5
33451,21,Female,B.Sc,ECE,5.95,0,3,6,5
46136,24,Female,MCA,IT,8.44,2,5,7,3
45719,19,Male,B.Tech,Civil,5.46,2,3,5,9
12811,24,Male,B.Tech,ME,5.93,0,2,2,7
38077,19,Male,B.Sc,Civil,5.42,1,2,3,5
22489,23,Male,B.Sc,ME,5.37,0,3,4,3
5410,18,Female,BCA,CSE,5.14,0,3,6,4
8504,18,Male,MCA,Civil,6.72,0,3,4,8
915,21,Male,MCA,CSE,7.4,2,4,7,7
1593,23,Male,B.Tech,Civil,7.17,2,4,7,4
39083,20,Male,B.Tech,CSE,6.67,0,4,8,6
48746,24,Female,BCA,CSE,4.98,1,2,4,4
27735,19,Female,B.Tech,Civil,7.52,2,4,5,4
11209,23,Male,B.Sc,CSE,7.22,1,5,8,6
46768,22,Female,MCA,ME,8.78,1,5,8,6
39649,23,Female,BCA,IT,6.72,1,4,6,6
17212,18,Female,B.Sc,Civil,6.2,0,3,3,6
2626,18,Female,BCA,ECE,5.79,0,2,3,5
6169,24,Male,B.Tech,IT,7.04,1,4,6,4
40695,21,Male,MCA,ME,4.9,1,3,6,4
12570,19,Female,B.Tech,ME,6.37,2,4,6,5
26746,18,Female,B.Sc,ME,8.2,1,4,6,6
4869,24,Male,MCA,Civil,8.56,3,5,8,7
29452,22,Male,B.Tech,Civil,6.51,0,3,3,5
25709,21,Male,MCA,ME,7.32,0,4,5,8
48632,20,Male,B.Tech,ME,8.14,1,5,7,8
18552,24,Female,BCA,ME,7.02,1,3,4,5
10373,23,Male,MCA,ECE,6.93,0,4,7,5
746,20,Male,B.Tech,CSE,6.81,0,4,7,4
43986,24,Female,B.Tech,ME,5.46,1,2,3,5
3445,18,Male,BCA,ECE,6.84,0,3,5,3
20710,19,Male,BCA,IT,6.23,1,4,8,6
22792,19,Male,MCA,CSE,6.91,0,4,6,4
37483,22,Male,MCA,CSE,6.18,1,3,4,6
13538,21,Female,B.Sc,Civil,7.67,1,4,5,4
18204,23,Male,BCA,Civil,7.1,0,4,5,7
10374,22,Female,BCA,Civil,7.93,1,5,8,4
4251,21,Female,MCA,ME,6.84,1,4,6,6
43915,21,Female,MCA,CSE,6.78,0,3,5,6
4668,18,Male,B.Sc,IT,7.56,1,4,7,5
4401,22,Female,MCA,ECE,8.26,2,4,6,4
45845,24,Female,MCA,ME,6.08,0,3,4,5
46799,22,Male,B.Tech,IT,5.97,0,3,5,4
49161,24,Female,B.Tech,IT,5.95,2,3,6,9
23746,18,Male,B.Sc,ME,6.53,0,3,4,6
24030,20,Female,B.Sc,IT,7.05,0,4,6,5
41659,23,Male,MCA,Civil,6.77,0,3,5,3
32402,24,Male,BCA,Civil,7.42,0,3,3,6
35720,23,Male,B.Tech,CSE,8.02,0,4,5,6
42015,24,Male,B.Tech,Civil,5.84,0,2,2,5
41019,19,Male,MCA,CSE,7.0,1,4,7,4
10770,24,Male,B.Sc,ECE,7.12,0,3,4,4
13913,18,Male,B.Tech,ME,6.9,1,3,4,6
37748,20,Male,B.Tech,ECE,4.83,2,3,6,6
11344,24,Male,B.Tech,ME,7.54,0,3,4,7
41476,21,Male,MCA,ECE,8.92,1,5,8,7
39710,19,Male,BCA,Civil,6.38,0,4,7,6
23833,20,Male,B.Tech,ECE,7.45,0,4,5,7
22836,21,Female,B.Sc,IT,7.77,2,4,7,6
12280,20,Male,B.Tech,Civil,8.03,0,4,4,6
30304,20,Female,BCA,ECE,7.61,0,4,6,3
34578,21,Female,B.Sc,Civil,6.86,0,2,1,6
41922,18,Male,B.Sc,CSE,7.79,1,5,8,8
13214,24,Female,B.Sc,ME,5.73,0,2,3,6
34102,22,Male,MCA,ME,5.5,2,3,5,5
6102,22,Female,BCA,IT,6.98,0,4,7,6
30867,19,Male,BCA,ECE,6.79,0,4,6,6
37322,22,Male,B.Tech,Civil,5.63,0,2,3,4
47849,18,Male,B.Tech,Civil,6.9,1,2,2,5
26552,18,Male,BCA,CSE,6.48,0,4,6,5
19577,24,Female,BCA,ECE,7.94,1,4,6,5
4133,22,Female,MCA,ME,6.42,1,3,5,3
9584,20,Male,B.Sc,CSE,8.4,1,5,7,4
49257,24,Male,B.Tech,Civil,7.45,3,4,7,6
11539,21,Male,MCA,Civil,6.82,0,3,3,6
29739,21,Male,B.Tech,CSE,6.38,0,3,5,8
27232,24,Female,BCA,Civil,6.24,1,4,6,6
35949,24,Female,MCA,CSE,6.95,0,4,7,7
33456,22,Male,B.Tech,ECE,7.74,1,5,9,1
44487,23,Female,MCA,CSE,8.02,1,5,8,6
39492,19,Female,MCA,Civil,6.4,0,2,2,5
24128,21,Female,B.Sc,CSE,6.85,1,4,8,6
9328,23,Male,B.Sc,CSE,7.69,2,5,9,4
21447,18,Female,BCA,CSE,6.23,1,5,9,4
16327,21,Male,BCA,CSE,7.23,2,4,6,6
10383,21,Male,B.Tech,ECE,6.41,0,4,6,7
1068,22,Female,MCA,ECE,8.5,3,6,10,5
2365,21,Male,MCA,CSE,6.54,0,3,4,5
40579,19,Male,BCA,CSE,5.65,0,3,5,3
31946,18,Female,B.Sc,Civil,7.77,1,3,4,5
23610,20,Female,B.Tech,ME,6.08,0,3,5,5
19813,19,Male,B.Tech,Civil,7.55,2,4,5,4
34356,23,Male,B.Sc,CSE,6.67,0,5,9,6
14080,21,Female,B.Tech,IT,6.98,0,4,7,5
17470,24,Female,B.Tech,IT,6.13,1,4,6,3
17889,18,Female,B.Sc,ECE,7.0,0,3,4,6
40292,21,Male,B.Sc,CSE,7.26,3,4,7,4
5219,23,Male,B.Sc,Civil,9.04,1,5,7,6
33177,21,Male,B.Tech,Civil,6.36,0,3,4,5
8508,24,Female,B.Tech,Civil,6.66,1,3,5,6
7200,21,Female,BCA,Civil,6.27,0,3,4,7
14937,19,Female,B.Sc,IT,6.9,0,4,6,6
2208,18,Male,BCA,IT,9.8,1,6,9,8
9757,19,Male,MCA,ME,7.23,2,5,8,3
11226,21,Female,B.Tech,IT,6.72,1,3,5,6
24508,20,Female,B.Sc,ECE,6.44,2,4,6,7
34622,23,Male,B.Sc,ME,9.8,2,6,9,6
253,19,Male,B.Sc,ECE,7.84,2,5,8,9
28143,18,Male,BCA,CSE,6.31,0,4,6,5
20282,20,Female,B.Tech,ECE,5.41,1,2,2,6
36224,18,Male,B.Sc,CSE,6.82,2,4,6,5
18800,18,Male,MCA,Civil,7.7,1,3,4,4
7004,24,Male,B.Tech,ME,8.29,1,5,7,7
43028,24,Female,B.Sc,Civil,6.65,0,3,4,6
11856,23,Male,MCA,IT,7.08,0,4,6,6
10594,24,Male,MCA,ME,8.06,0,4,4,6
12709,21,Male,MCA,ECE,7.6,2,4,7,2
29679,18,Female,B.Tech,IT,5.88,0,2,3,7
49149,18,Male,B.Tech,Civil,7.99,1,4,7,5
47508,22,Male,B.Sc,ME,7.65,0,3,3,6
33238,19,Male,B.Sc,ECE,7.67,1,4,7,4
21055,18,Male,BCA,Civil,9.45,2,5,7,5
48365,21,Female,B.Tech,ECE,5.73,0,3,5,6
24827,23,Female,B.Tech,ECE,6.94,2,4,6,3
34812,22,Male,B.Sc,ECE,6.33,0,2,1,8
7976,18,Male,BCA,IT,6.61,1,4,7,8
14716,21,Male,BCA,Civil,4.61,1,1,1,5
11296,18,Female,B.Sc,CSE,8.97,1,5,7,8
26052,24,Male,BCA,Civil,7.78,1,3,3,4
31635,18,Female,MCA,IT,7.97,3,5,10,4
19990,23,Male,BCA,Civil,6.44,2,4,6,7
4973,20,Female,B.Sc,ME,5.4,1,3,5,4
4758,21,Female,BCA,IT,6.71,1,3,5,7
13224,19,Male,B.Sc,Civil,6.12,0,3,4,4
27005,22,Female,B.Sc,ME,7.43,0,3,4,5
28993,24,Female,B.Sc,Civil,7.13,0,2,1,9
2892,18,Male,B.Sc,Civil,8.11,0,4,6,7
45935,18,Male,BCA,ME,8.12,0,4,4,5
13611,22,Female,MCA,IT,5.67,1,3,6,6
7248,24,Male,BCA,ECE,8.13,1,4,5,7
33064,23,Male,MCA,ME,5.74,0,2,3,5
30003,21,Female,BCA,Civil,6.55,1,3,5,4
30952,20,Male,B.Tech,ECE,6.85,0,3,5,5
18128,22,Female,B.Tech,CSE,5.52,2,3,6,4
42265,19,Male,B.Tech,ME,6.84,0,3,5,6
41091,19,Male,B.Sc,CSE,6.91,0,4,6,5
41699,18,Female,MCA,IT,7.01,1,4,6,6
36262,18,Female,B.Sc,Civil,9.17,2,5,8,7
22465,20,Female,B.Tech,IT,5.44,2,3,5,5
18213,22,Male,MCA,IT,9.28,1,5,7,6
36351,20,Female,B.Tech,ME,6.74,1,4,6,6
19352,21,Female,MCA,CSE,6.31,0,4,6,7
31138,24,Male,BCA,ECE,5.88,0,3,5,5
31779,22,Female,B.Sc,ME,6.2,0,2,2,6
44359,23,Male,B.Tech,IT,7.7,2,5,9,7
23669,18,Male,BCA,Civil,6.31,0,3,4,5
44992,18,Male,BCA,Civil,7.8,0,3,4,3
23887,20,Female,B.Sc,ME,7.23,0,3,4,4
29051,18,Male,MCA,ME,5.69,0,2,2,4
45307,18,Male,BCA,ME,6.34,0,3,4,5
7064,21,Male,BCA,Civil,9.24,3,6,9,6
44840,18,Female,B.Sc,ECE,7.33,1,4,6,5
39787,20,Female,B.Sc,CSE,5.8,1,5,10,9
2329,22,Female,BCA,IT,7.49,2,4,7,5
38716,19,Male,B.Tech,ME,5.83,0,2,3,6
46190,24,Male,MCA,Civil,6.98,0,4,7,2
19152,19,Female,BCA,ECE,6.2,0,4,6,7
33858,24,Male,B.Tech,IT,7.12,2,4,7,10
32941,23,Male,BCA,CSE,6.11,1,4,6,3
29416,20,Female,MCA,IT,6.51,1,4,8,5
39164,22,Male,B.Tech,ME,7.2,1,4,5,4
31395,20,Male,B.Sc,Civil,7.29,1,3,4,7
42483,19,Male,B.Sc,ME,8.3,0,4,5,8
47685,24,Female,B.Tech,ME,6.7,0,3,5,6
39482,19,Male,B.Tech,Civil,6.76,2,4,7,8
15618,20,Male,BCA,ECE,7.31,1,4,5,6
19450,20,Male,BCA,IT,6.67,1,4,6,4
37952,23,Male,B.Sc,ME,6.54,0,3,3,5
85,24,Male,B.Sc,Civil,7.83,0,3,4,6
30681,20,Female,MCA,ECE,7.32,0,4,6,3
49899,19,Female,MCA,ECE,6.02,1,4,7,7
20591,20,Male,BCA,ME,7.15,3,4,7,4
13018,22,Female,MCA,ECE,8.37,1,4,6,6
13294,22,Female,B.Sc,IT,7.32,2,5,8,7
17635,21,Male,B.Sc,IT,7.76,1,5,8,6
28103,19,Female,B.Tech,ME,7.9,1,3,4,3
34348,24,Female,MCA,IT,7.73,0,4,6,8
9444,19,Male,B.Sc,CSE,6.34,1,4,7,8
10950,23,Female,B.Sc,Civil,6.77,0,4,6,5
24687,20,Female,MCA,CSE,7.72,1,4,6,8
42213,24,Female,B.Sc,ECE,8.8,1,5,7,7
35399,21,Male,MCA,ECE,6.27,0,4,7,6
24218,24,Male,BCA,CSE,8.29,1,5,9,6
37594,20,Female,B.Tech,Civil,7.98,0,2,1,6
9659,24,Female,B.Tech,Civil,8.9,2,5,7,5
46062,20,Female,B.Tech,CSE,8.44,3,5,8,5
18502,21,Male,B.Tech,ECE,6.61,1,4,6,7
44779,22,Male,B.Tech,Civil,7.72,0,3,4,3
30844,18,Female,BCA,ME,6.91,0,3,3,8
16083,20,Male,MCA,Civil,6.01,1,4,7,4
48744,19,Female,BCA,ECE,8.06,2,5,9,4
24763,18,Male,B.Sc,Civil,8.66,0,4,6,6
21603,23,Female,B.Tech,ECE,8.06,1,5,7,7
41946,20,Male,BCA,ECE,7.82,0,3,4,7
5449,20,Female,B.Sc,CSE,7.54,2,4,7,8
31542,21,Female,B.Sc,ME,6.89,0,4,6,8
15778,21,Male,B.Sc,CSE,6.71,0,3,5,4
30809,23,Male,B.Tech,ECE,5.29,0,3,4,6
45847,22,Female,B.Tech,Civil,6.16,0,3,4,8
46479,18,Male,BCA,Civil,5.28,0,2,3,5
15621,21,Male,B.Tech,Civil,7.44,2,4,7,3
